,Order Date,Segment,Region,Category,Sub-Category,Sales,Day of Week,Day,Year,Month,Season
7048,2017-08-14,Consumer,South,Office Supplies,Paper,15.552,0,14,2017,8,Summer
7049,2015-09-25,Home Office,West,Office Supplies,Art,14.576,4,25,2015,9,Autumn
7050,2017-12-11,Consumer,West,Office Supplies,Binders,209.6,0,11,2017,12,Winter
7051,2017-12-11,Consumer,West,Office Supplies,Art,23.32,0,11,2017,12,Winter
7052,2017-12-11,Consumer,West,Office Supplies,Paper,30.98,0,11,2017,12,Winter
7053,2017-12-11,Consumer,West,Technology,Accessories,119.96,0,11,2017,12,Winter
7054,2017-12-11,Consumer,West,Furniture,Chairs,363.92,0,11,2017,12,Winter
7055,2017-12-11,Consumer,West,Office Supplies,Binders,35.808,0,11,2017,12,Winter
7056,2017-12-11,Consumer,West,Office Supplies,Binders,122.688,0,11,2017,12,Winter
7057,2017-12-11,Consumer,West,Furniture,Tables,892.136,0,11,2017,12,Winter
7058,2017-12-11,Consumer,West,Office Supplies,Storage,50.22,0,11,2017,12,Winter
7059,2017-12-11,Consumer,West,Office Supplies,Appliances,83.42,0,11,2017,12,Winter
7060,2017-12-11,Consumer,West,Office Supplies,Binders,5.872,0,11,2017,12,Winter
7061,2016-02-03,Corporate,West,Office Supplies,Binders,12.144,2,3,2016,2,Winter
7062,2017-12-29,Consumer,West,Office Supplies,Envelopes,27.792,4,29,2017,12,Winter
7063,2018-08-31,Home Office,West,Office Supplies,Supplies,6.208,4,31,2018,8,Summer
7064,2018-02-04,Consumer,East,Office Supplies,Appliances,32.67,6,4,2018,2,Winter
7065,2015-12-06,Corporate,West,Office Supplies,Storage,1261.33,6,6,2015,12,Winter
7066,2017-05-30,Home Office,West,Office Supplies,Paper,38.88,1,30,2017,5,Spring
7067,2017-05-21,Corporate,Central,Office Supplies,Binders,1.964,6,21,2017,5,Spring
7068,2017-05-21,Corporate,Central,Office Supplies,Paper,82.656,6,21,2017,5,Spring
7069,2015-08-09,Consumer,West,Office Supplies,Paper,5.98,6,9,2015,8,Summer
7070,2017-09-05,Home Office,Central,Office Supplies,Paper,9.248,1,5,2017,9,Autumn
7071,2017-07-23,Consumer,Central,Office Supplies,Art,4.448,6,23,2017,7,Summer
7072,2017-07-23,Consumer,Central,Office Supplies,Paper,5.184,6,23,2017,7,Summer
7073,2017-07-23,Consumer,Central,Office Supplies,Art,175.92,6,23,2017,7,Summer
7074,2017-07-23,Consumer,Central,Office Supplies,Binders,4.752,6,23,2017,7,Summer
7075,2017-07-23,Consumer,Central,Office Supplies,Supplies,13.344,6,23,2017,7,Summer
7076,2017-05-12,Consumer,West,Office Supplies,Envelopes,54.9,4,12,2017,5,Spring
7077,2017-09-02,Consumer,South,Office Supplies,Binders,22.911,5,2,2017,9,Autumn
7078,2017-09-02,Consumer,South,Office Supplies,Appliances,309.456,5,2,2017,9,Autumn
7079,2017-09-02,Consumer,South,Office Supplies,Art,19.456,5,2,2017,9,Autumn
7080,2017-09-02,Consumer,South,Furniture,Tables,472.518,5,2,2017,9,Autumn
7081,2017-09-02,Consumer,South,Technology,Accessories,1012.68,5,2,2017,9,Autumn
7082,2017-09-02,Consumer,South,Office Supplies,Binders,17.22,5,2,2017,9,Autumn
7083,2018-07-21,Corporate,West,Office Supplies,Art,3.52,5,21,2018,7,Summer
7084,2018-07-21,Corporate,West,Technology,Phones,1626.192,5,21,2018,7,Summer
7085,2018-09-25,Corporate,East,Office Supplies,Binders,8.595,1,25,2018,9,Autumn
7086,2018-09-25,Corporate,East,Office Supplies,Supplies,190.896,1,25,2018,9,Autumn
7087,2018-08-03,Consumer,West,Office Supplies,Storage,99.87,4,3,2018,8,Summer
7088,2016-10-25,Consumer,West,Office Supplies,Art,79.36,1,25,2016,10,Autumn
7089,2018-06-15,Corporate,West,Technology,Phones,119.96,4,15,2018,6,Summer
7090,2016-01-09,Consumer,South,Office Supplies,Paper,106.32,5,9,2016,1,Winter
7091,2016-01-09,Consumer,South,Office Supplies,Appliances,163.44,5,9,2016,1,Winter
7092,2016-01-09,Consumer,South,Office Supplies,Art,42.76,5,9,2016,1,Winter
7093,2016-01-09,Consumer,South,Office Supplies,Paper,51.55,5,9,2016,1,Winter
7094,2016-02-09,Consumer,Central,Technology,Accessories,479.952,1,9,2016,2,Winter
7095,2017-08-19,Consumer,East,Office Supplies,Binders,146.688,5,19,2017,8,Summer
7096,2017-08-19,Consumer,East,Office Supplies,Binders,276.784,5,19,2017,8,Summer
7097,2017-08-19,Consumer,East,Office Supplies,Binders,25.32,5,19,2017,8,Summer
7098,2018-11-06,Consumer,East,Office Supplies,Paper,318.96,1,6,2018,11,Autumn
7099,2016-12-26,Consumer,East,Office Supplies,Paper,212.64,0,26,2016,12,Winter
7100,2015-11-23,Consumer,West,Office Supplies,Envelopes,23.472,0,23,2015,11,Autumn
7101,2017-08-01,Corporate,Central,Office Supplies,Paper,19.648,1,1,2017,8,Summer
7102,2015-09-21,Consumer,East,Office Supplies,Binders,6.57,0,21,2015,9,Autumn
7103,2018-09-04,Consumer,West,Office Supplies,Storage,421.1,1,4,2018,9,Autumn
7104,2018-06-19,Corporate,East,Furniture,Chairs,760.116,1,19,2018,6,Summer
7105,2018-06-19,Corporate,East,Furniture,Furnishings,38.784,1,19,2018,6,Summer
7106,2018-06-19,Corporate,East,Technology,Accessories,122.328,1,19,2018,6,Summer
7107,2017-04-19,Consumer,East,Technology,Phones,25.98,2,19,2017,4,Spring
7108,2017-04-19,Consumer,East,Office Supplies,Art,3.28,2,19,2017,4,Spring
7109,2017-04-19,Consumer,East,Office Supplies,Storage,459.88,2,19,2017,4,Spring
7110,2017-04-19,Consumer,East,Office Supplies,Supplies,7.76,2,19,2017,4,Spring
7111,2017-04-19,Consumer,East,Office Supplies,Art,71.96,2,19,2017,4,Spring
7112,2017-04-19,Consumer,East,Office Supplies,Supplies,54.9,2,19,2017,4,Spring
7113,2017-04-19,Consumer,East,Office Supplies,Binders,9.28,2,19,2017,4,Spring
7114,2017-05-05,Corporate,West,Furniture,Tables,1685.88,4,5,2017,5,Spring
7115,2017-05-05,Corporate,West,Office Supplies,Binders,5.728,4,5,2017,5,Spring
7116,2015-10-18,Consumer,West,Office Supplies,Paper,61.96,6,18,2015,10,Autumn
7117,2015-10-18,Consumer,West,Office Supplies,Binders,1.344,6,18,2015,10,Autumn
7118,2018-02-13,Corporate,East,Office Supplies,Paper,17.94,1,13,2018,2,Winter
7119,2018-11-17,Corporate,West,Office Supplies,Binders,13.904,5,17,2018,11,Autumn
7120,2015-01-20,Corporate,South,Office Supplies,Binders,67.194,1,20,2015,1,Winter
7121,2018-12-01,Consumer,West,Office Supplies,Paper,41.86,5,1,2018,12,Winter
7122,2018-12-01,Consumer,West,Furniture,Bookcases,141.96,5,1,2018,12,Winter
7123,2016-08-09,Corporate,East,Furniture,Furnishings,10.02,1,9,2016,8,Summer
7124,2016-08-09,Corporate,East,Office Supplies,Paper,144.12,1,9,2016,8,Summer
7125,2017-09-27,Consumer,South,Office Supplies,Paper,17.94,2,27,2017,9,Autumn
7126,2017-09-27,Consumer,South,Office Supplies,Art,13.89,2,27,2017,9,Autumn
7127,2017-11-14,Consumer,East,Office Supplies,Paper,16.45,1,14,2017,11,Autumn
7128,2017-11-14,Consumer,East,Furniture,Furnishings,19.92,1,14,2017,11,Autumn
7129,2017-04-16,Consumer,South,Technology,Accessories,35.168,6,16,2017,4,Spring
7130,2017-04-16,Consumer,South,Office Supplies,Paper,123.088,6,16,2017,4,Spring
7131,2018-11-26,Home Office,Central,Furniture,Tables,257.94,0,26,2018,11,Autumn
7132,2018-11-26,Home Office,Central,Technology,Phones,1879.96,0,26,2018,11,Autumn
7133,2018-11-26,Home Office,Central,Furniture,Furnishings,27.46,0,26,2018,11,Autumn
7134,2018-11-26,Home Office,Central,Technology,Phones,89.98,0,26,2018,11,Autumn
7135,2018-11-26,Home Office,Central,Furniture,Chairs,828.6,0,26,2018,11,Autumn
7136,2016-11-20,Consumer,South,Office Supplies,Binders,7.23,6,20,2016,11,Autumn
7137,2016-11-20,Consumer,South,Office Supplies,Storage,17.44,6,20,2016,11,Autumn
7138,2016-11-20,Consumer,South,Office Supplies,Binders,62.88,6,20,2016,11,Autumn
7139,2016-11-20,Consumer,South,Furniture,Bookcases,290.352,6,20,2016,11,Autumn
7140,2018-09-07,Consumer,Central,Technology,Accessories,113.52,4,7,2018,9,Autumn
7141,2018-09-07,Consumer,Central,Furniture,Furnishings,135.3,4,7,2018,9,Autumn
7142,2015-11-24,Home Office,South,Furniture,Furnishings,111.15,1,24,2015,11,Autumn
7143,2018-03-11,Home Office,East,Technology,Phones,776.85,6,11,2018,3,Spring
7144,2018-03-11,Home Office,East,Office Supplies,Binders,12.294,6,11,2018,3,Spring
7145,2018-03-11,Home Office,East,Furniture,Tables,154.764,6,11,2018,3,Spring
7146,2018-03-11,Home Office,East,Office Supplies,Storage,43.28,6,11,2018,3,Spring
7147,2017-06-12,Consumer,East,Office Supplies,Paper,92.94,0,12,2017,6,Summer
7148,2017-06-12,Consumer,East,Office Supplies,Appliances,52.56,0,12,2017,6,Summer
7149,2016-06-26,Consumer,Central,Technology,Phones,971.88,6,26,2016,6,Summer
7150,2018-12-22,Home Office,South,Furniture,Chairs,141.96,5,22,2018,12,Winter
7151,2018-12-22,Consumer,West,Furniture,Tables,182.55,5,22,2018,12,Winter
7152,2015-10-09,Corporate,South,Office Supplies,Paper,88.768,4,9,2015,10,Autumn
7153,2016-12-10,Consumer,Central,Office Supplies,Appliances,53.088,5,10,2016,12,Winter
7154,2016-12-25,Consumer,South,Furniture,Furnishings,275.88,6,25,2016,12,Winter
7155,2016-12-25,Consumer,South,Office Supplies,Binders,157.9,6,25,2016,12,Winter
7156,2018-04-29,Consumer,East,Office Supplies,Labels,4.91,6,29,2018,4,Spring
7157,2017-03-28,Consumer,West,Office Supplies,Storage,87.92,1,28,2017,3,Spring
7158,2017-03-28,Consumer,West,Office Supplies,Paper,5.98,1,28,2017,3,Spring
7159,2016-05-13,Home Office,Central,Technology,Phones,222.384,4,13,2016,5,Spring
7160,2016-05-13,Home Office,Central,Office Supplies,Fasteners,16.0,4,13,2016,5,Spring
7161,2015-07-04,Consumer,South,Office Supplies,Paper,21.84,5,4,2015,7,Summer
7162,2015-07-04,Consumer,South,Office Supplies,Binders,15.6,5,4,2015,7,Summer
7163,2015-04-22,Corporate,East,Office Supplies,Envelopes,247.84,2,22,2015,4,Spring
7164,2015-04-22,Corporate,East,Office Supplies,Binders,9.912,2,22,2015,4,Spring
7165,2017-09-19,Consumer,East,Office Supplies,Storage,69.52,1,19,2017,9,Autumn
7166,2015-07-22,Consumer,West,Office Supplies,Art,11.52,2,22,2015,7,Summer
7167,2015-07-22,Consumer,West,Furniture,Chairs,717.72,2,22,2015,7,Summer
7168,2015-07-22,Consumer,West,Office Supplies,Storage,236.5,2,22,2015,7,Summer
7169,2015-07-22,Consumer,West,Furniture,Tables,170.352,2,22,2015,7,Summer
7170,2018-10-08,Consumer,East,Furniture,Chairs,145.764,0,8,2018,10,Autumn
7171,2018-04-25,Consumer,West,Technology,Accessories,107.97,2,25,2018,4,Spring
7172,2018-03-26,Corporate,Central,Technology,Accessories,143.96,0,26,2018,3,Spring
7173,2018-03-26,Corporate,Central,Technology,Copiers,2399.96,0,26,2018,3,Spring
7174,2018-03-26,Corporate,Central,Office Supplies,Paper,74.352,0,26,2018,3,Spring
7175,2018-03-26,Corporate,Central,Office Supplies,Appliances,87.168,0,26,2018,3,Spring
7176,2018-03-26,Corporate,Central,Office Supplies,Storage,32.232,0,26,2018,3,Spring
7177,2018-05-04,Corporate,East,Office Supplies,Binders,2.202,4,4,2018,5,Spring
7178,2018-05-04,Corporate,East,Office Supplies,Binders,9.396,4,4,2018,5,Spring
7179,2017-11-14,Consumer,East,Technology,Phones,89.97,1,14,2017,11,Autumn
7180,2015-01-06,Corporate,South,Office Supplies,Art,12.78,1,6,2015,1,Winter
7181,2017-12-27,Consumer,East,Technology,Accessories,40.0,2,27,2017,12,Winter
7182,2018-04-30,Home Office,West,Office Supplies,Binders,23.24,0,30,2018,4,Spring
7183,2018-04-21,Consumer,East,Furniture,Chairs,908.82,5,21,2018,4,Spring
7184,2018-08-17,Home Office,Central,Office Supplies,Supplies,5.552,4,17,2018,8,Summer
7185,2018-08-17,Home Office,Central,Office Supplies,Art,8.016,4,17,2018,8,Summer
7186,2018-08-17,Home Office,Central,Furniture,Chairs,74.592,4,17,2018,8,Summer
7187,2018-08-17,Home Office,Central,Furniture,Furnishings,16.784,4,17,2018,8,Summer
7188,2018-08-17,Home Office,Central,Office Supplies,Appliances,38.864,4,17,2018,8,Summer
7189,2017-11-12,Home Office,West,Technology,Phones,203.976,6,12,2017,11,Autumn
7190,2017-11-12,Home Office,West,Furniture,Tables,674.352,6,12,2017,11,Autumn
7191,2017-10-01,Consumer,South,Office Supplies,Binders,5.388,6,1,2017,10,Autumn
7192,2017-10-01,Consumer,South,Office Supplies,Art,30.976,6,1,2017,10,Autumn
7193,2017-02-12,Consumer,South,Office Supplies,Storage,1350.12,6,12,2017,2,Winter
7194,2017-02-12,Consumer,South,Office Supplies,Binders,15.92,6,12,2017,2,Winter
7195,2017-11-13,Home Office,West,Furniture,Furnishings,19.54,0,13,2017,11,Autumn
7196,2015-04-26,Home Office,West,Office Supplies,Art,21.4,6,26,2015,4,Spring
7197,2015-04-26,Home Office,West,Office Supplies,Labels,12.6,6,26,2015,4,Spring
7198,2016-08-11,Home Office,East,Office Supplies,Art,11.96,3,11,2016,8,Summer
7199,2016-08-11,Home Office,East,Technology,Phones,138.0,3,11,2016,8,Summer
7200,2017-11-27,Consumer,South,Technology,Phones,116.76,0,27,2017,11,Autumn
7201,2017-11-27,Consumer,South,Furniture,Tables,331.023,0,27,2017,11,Autumn
7202,2017-10-28,Corporate,East,Furniture,Furnishings,756.8,5,28,2017,10,Autumn
7203,2015-12-29,Home Office,Central,Furniture,Furnishings,8.736,1,29,2015,12,Winter
7204,2016-09-10,Consumer,East,Office Supplies,Art,6.08,5,10,2016,9,Autumn
7205,2018-10-02,Consumer,West,Furniture,Furnishings,17.46,1,2,2018,10,Autumn
7206,2018-10-02,Consumer,West,Technology,Machines,369.16,1,2,2018,10,Autumn
7207,2017-09-11,Corporate,West,Office Supplies,Art,2.912,0,11,2017,9,Autumn
7208,2017-09-11,Corporate,West,Office Supplies,Paper,20.736,0,11,2017,9,Autumn
7209,2017-09-11,Corporate,West,Office Supplies,Paper,9.568,0,11,2017,9,Autumn
7210,2017-06-02,Corporate,West,Office Supplies,Paper,30.18,4,2,2017,6,Summer
7211,2017-06-02,Corporate,West,Office Supplies,Binders,51.648,4,2,2017,6,Summer
7212,2017-06-02,Corporate,West,Office Supplies,Binders,11.232,4,2,2017,6,Summer
7213,2018-10-15,Consumer,West,Office Supplies,Labels,14.73,0,15,2018,10,Autumn
7214,2016-09-27,Corporate,Central,Office Supplies,Art,16.4,1,27,2016,9,Autumn
7215,2016-09-27,Corporate,Central,Office Supplies,Paper,25.92,1,27,2016,9,Autumn
7216,2016-05-03,Consumer,West,Office Supplies,Art,8.82,1,3,2016,5,Spring
7217,2016-05-03,Consumer,West,Office Supplies,Binders,62.496,1,3,2016,5,Spring
7218,2016-05-03,Consumer,West,Technology,Accessories,339.96,1,3,2016,5,Spring
7219,2016-05-03,Consumer,West,Office Supplies,Binders,49.568,1,3,2016,5,Spring
7220,2018-01-09,Consumer,East,Office Supplies,Binders,274.491,1,9,2018,1,Winter
7221,2018-01-27,Consumer,East,Technology,Phones,137.94,5,27,2018,1,Winter
7222,2018-09-02,Consumer,Central,Technology,Accessories,40.68,6,2,2018,9,Autumn
7223,2017-07-14,Consumer,West,Technology,Phones,110.376,4,14,2017,7,Summer
7224,2017-07-14,Consumer,West,Office Supplies,Appliances,151.62,4,14,2017,7,Summer
7225,2017-07-14,Consumer,West,Furniture,Furnishings,30.8,4,14,2017,7,Summer
7226,2018-02-24,Corporate,East,Office Supplies,Paper,123.92,5,24,2018,2,Winter
7227,2018-02-24,Corporate,East,Technology,Accessories,1319.8,5,24,2018,2,Winter
7228,2015-07-20,Consumer,West,Office Supplies,Binders,89.712,0,20,2015,7,Summer
7229,2015-07-20,Consumer,West,Office Supplies,Paper,22.83,0,20,2015,7,Summer
7230,2018-03-13,Consumer,East,Office Supplies,Binders,30.88,1,13,2018,3,Spring
7231,2018-03-13,Consumer,East,Office Supplies,Appliances,465.16,1,13,2018,3,Spring
7232,2018-03-13,Consumer,East,Office Supplies,Paper,27.12,1,13,2018,3,Spring
7233,2017-03-08,Consumer,East,Furniture,Furnishings,113.6,2,8,2017,3,Spring
7234,2017-03-08,Consumer,East,Office Supplies,Paper,12.96,2,8,2017,3,Spring
7235,2017-03-08,Consumer,East,Office Supplies,Binders,69.456,2,8,2017,3,Spring
7236,2015-12-07,Consumer,West,Office Supplies,Art,8.64,0,7,2015,12,Winter
7237,2017-07-10,Corporate,East,Technology,Machines,341.991,0,10,2017,7,Summer
7238,2017-12-24,Consumer,West,Furniture,Furnishings,43.96,6,24,2017,12,Winter
7239,2017-12-24,Consumer,West,Office Supplies,Envelopes,39.76,6,24,2017,12,Winter
7240,2018-04-23,Consumer,West,Furniture,Furnishings,66.36,0,23,2018,4,Spring
7241,2018-04-23,Consumer,West,Office Supplies,Binders,92.88,0,23,2018,4,Spring
7242,2018-04-23,Consumer,West,Furniture,Furnishings,24.14,0,23,2018,4,Spring
7243,2018-08-17,Consumer,East,Furniture,Chairs,4416.174,4,17,2018,8,Summer
7244,2018-05-22,Consumer,West,Office Supplies,Art,49.56,1,22,2018,5,Spring
7245,2018-02-09,Consumer,West,Office Supplies,Storage,354.9,4,9,2018,2,Winter
7246,2015-03-03,Corporate,East,Office Supplies,Labels,15.12,1,3,2015,3,Spring
7247,2015-03-03,Corporate,East,Furniture,Bookcases,302.45,1,3,2015,3,Spring
7248,2015-03-03,Corporate,East,Office Supplies,Storage,44.672,1,3,2015,3,Spring
7249,2016-06-04,Consumer,West,Technology,Accessories,119.98,5,4,2016,6,Summer
7250,2016-06-04,Consumer,West,Technology,Accessories,989.97,5,4,2016,6,Summer
7251,2017-08-27,Corporate,South,Office Supplies,Labels,9.216,6,27,2017,8,Summer
7252,2017-09-12,Corporate,Central,Office Supplies,Paper,68.52,1,12,2017,9,Autumn
7253,2017-05-30,Home Office,Central,Office Supplies,Appliances,364.74,1,30,2017,5,Spring
7254,2017-05-30,Home Office,Central,Furniture,Furnishings,47.4,1,30,2017,5,Spring
7255,2017-05-30,Home Office,Central,Office Supplies,Storage,49.76,1,30,2017,5,Spring
7256,2017-05-30,Home Office,Central,Office Supplies,Art,5.56,1,30,2017,5,Spring
7257,2017-05-30,Home Office,Central,Office Supplies,Paper,629.1,1,30,2017,5,Spring
7258,2017-05-30,Home Office,Central,Office Supplies,Art,14.7,1,30,2017,5,Spring
7259,2017-05-30,Home Office,Central,Office Supplies,Paper,45.36,1,30,2017,5,Spring
7260,2017-05-30,Home Office,Central,Technology,Phones,125.99,1,30,2017,5,Spring
7261,2018-06-10,Corporate,West,Office Supplies,Art,14.7,6,10,2018,6,Summer
7262,2018-10-22,Corporate,East,Technology,Phones,32.7,0,22,2018,10,Autumn
7263,2018-10-22,Corporate,East,Office Supplies,Envelopes,31.68,0,22,2018,10,Autumn
7264,2018-06-13,Consumer,South,Office Supplies,Art,181.86,2,13,2018,6,Summer
7265,2015-11-23,Corporate,Central,Furniture,Chairs,155.372,0,23,2015,11,Autumn
7266,2018-08-16,Consumer,South,Office Supplies,Binders,13.428,3,16,2018,8,Summer
7267,2018-08-16,Consumer,South,Office Supplies,Storage,67.136,3,16,2018,8,Summer
7268,2017-01-14,Consumer,South,Office Supplies,Paper,89.568,5,14,2017,1,Winter
7269,2017-01-14,Consumer,South,Furniture,Furnishings,315.776,5,14,2017,1,Winter
7270,2017-09-16,Corporate,West,Furniture,Bookcases,273.666,5,16,2017,9,Autumn
7271,2017-09-16,Corporate,West,Office Supplies,Appliances,17.48,5,16,2017,9,Autumn
7272,2017-10-10,Corporate,South,Office Supplies,Supplies,20.608,1,10,2017,10,Autumn
7273,2017-10-10,Corporate,South,Office Supplies,Binders,4.095,1,10,2017,10,Autumn
7274,2016-11-13,Home Office,West,Technology,Phones,339.96,6,13,2016,11,Autumn
7275,2016-11-13,Home Office,West,Furniture,Furnishings,63.98,6,13,2016,11,Autumn
7276,2015-11-02,Home Office,South,Technology,Accessories,799.92,0,2,2015,11,Autumn
7277,2017-07-19,Home Office,West,Technology,Phones,35.984,2,19,2017,7,Summer
7278,2017-07-19,Home Office,West,Technology,Accessories,389.97,2,19,2017,7,Summer
7279,2017-05-14,Corporate,West,Technology,Accessories,185.528,6,14,2017,5,Spring
7280,2016-02-21,Consumer,East,Office Supplies,Binders,2541.98,6,21,2016,2,Winter
7281,2018-10-16,Home Office,West,Technology,Machines,599.985,1,16,2018,10,Autumn
7282,2018-06-22,Consumer,Central,Office Supplies,Binders,3.036,4,22,2018,6,Summer
7283,2018-09-09,Consumer,East,Office Supplies,Art,25.92,6,9,2018,9,Autumn
7284,2018-09-09,Consumer,East,Furniture,Furnishings,66.112,6,9,2018,9,Autumn
7285,2018-10-14,Consumer,West,Technology,Accessories,46.36,6,14,2018,10,Autumn
7286,2017-06-20,Corporate,Central,Technology,Accessories,6.9,1,20,2017,6,Summer
7287,2017-06-20,Corporate,Central,Furniture,Furnishings,57.69,1,20,2017,6,Summer
7288,2015-09-02,Corporate,Central,Technology,Machines,559.71,2,2,2015,9,Autumn
7289,2017-01-30,Consumer,West,Office Supplies,Storage,305.01,0,30,2017,1,Winter
7290,2017-01-30,Consumer,West,Office Supplies,Binders,50.784,0,30,2017,1,Winter
7291,2017-01-30,Consumer,West,Office Supplies,Labels,26.01,0,30,2017,1,Winter
7292,2018-12-04,Consumer,South,Technology,Machines,649.0,1,4,2018,12,Winter
7293,2017-01-23,Consumer,West,Furniture,Furnishings,59.99,0,23,2017,1,Winter
7294,2016-05-26,Consumer,West,Furniture,Furnishings,20.24,3,26,2016,5,Spring
7295,2015-05-04,Consumer,Central,Office Supplies,Art,37.84,0,4,2015,5,Spring
7296,2015-05-04,Consumer,Central,Office Supplies,Fasteners,5.472,0,4,2015,5,Spring
7297,2016-02-10,Corporate,East,Office Supplies,Storage,77.24,2,10,2016,2,Winter
7298,2015-11-18,Consumer,Central,Furniture,Tables,292.1,2,18,2015,11,Autumn
7299,2015-11-18,Consumer,Central,Furniture,Furnishings,8.544,2,18,2015,11,Autumn
7300,2015-11-18,Consumer,Central,Furniture,Bookcases,424.116,2,18,2015,11,Autumn
7301,2015-11-18,Consumer,Central,Office Supplies,Binders,2.892,2,18,2015,11,Autumn
7302,2015-11-18,Consumer,Central,Office Supplies,Storage,381.72,2,18,2015,11,Autumn
7303,2018-09-04,Consumer,South,Furniture,Chairs,97.184,1,4,2018,9,Autumn
7304,2018-09-04,Consumer,South,Office Supplies,Paper,10.368,1,4,2018,9,Autumn
7305,2015-03-29,Consumer,Central,Furniture,Tables,890.841,6,29,2015,3,Spring
7306,2017-11-05,Consumer,West,Technology,Accessories,72.0,6,5,2017,11,Autumn
7307,2017-11-05,Consumer,West,Furniture,Chairs,113.888,6,5,2017,11,Autumn
